product_name,price,seller,location,number_sold,rating,link
         Antam Indonesia Emas Kita Thank You Series 1 gram       ,1067000, stargoldmkb official store , Kota Jakarta Timur ,0,4.7,https://www.blibli.com/p/antam-indonesia-emas-kita-thank-you-series-1-gram/ps--STB-60034-00129?ds=STB-60034-00129-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGumfdxwE60JXf5TN44GUjdV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00129
"         LM EMAS ANTAM 10 Gram, LOGAM MULIA TERBARU       ",10370000, de yellow official store , Kota Jakarta Utara ,23000,4.9,https://www.blibli.com/p/lm-emas-antam-10-gram-logam-mulia-terbaru/ps--INN-70002-00014?ds=INN-70002-00014-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1oM/NUFQWsRrCIQp4XdqICMyDZuOmleGiwmAHyLH7Yn3jQ2FArNkg3yAvWMWRQOLEeXu8tSOux0rXPKLQQYiuVyUrbOU7ZooOTLUDYlvQYfpMAgnEmNw8LU1Fp9bP6ha5dVee/FozMJWKXEb4lTvOqqblyB9BNWEAm+JR9Q1MnnvRyMWV6o6qnYpttfkmOcsxAmAClsgUPvlFrwhOJYXsqZI29+XAkSaZzHR3WdwAjiAPh3HxPQF8zgHMSECwspMxp/ikufb+tOya/9fEHT8HmsMij/4xkwBjbHdnInRru+a&cnc=false&pickupPointCode=PP-3139418&pid=INN-70002-00014
         SEMARANG - BliGold Antam Logam Mulia [1 g] CertiCard 2023       ,1093000, bligold official store , Kota Semarang ,0,5.0,https://www.blibli.com/p/semarang-bligold-antam-logam-mulia-1-g-certicard-2023/ps--BLD-60049-00152?ds=BLD-60049-00152-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEzzBw5PEDAQ9RoHUcxGZubV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3214695&pid=BLD-60049-00152
         BANDUNG - BliGold Antam Logam Mulia [1 g] CertiCard 2023       ,1093000, bligold official store , Kota Bandung ,0,4.9,https://www.blibli.com/p/bandung-bligold-antam-logam-mulia-1-g-certicard-2023/ps--BLD-60049-00103?ds=BLD-60049-00103-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEzzBw5PEDAQ9RoHUcxGZubV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3214695&pid=BLD-60049-00103
"         LM EMAS ANTAM 100 Gram, LOGAM MULIA TERBARU       ",102700000, de yellow official store , Kota Jakarta Utara ,0,5.0,https://www.blibli.com/p/lm-emas-antam-100-gram-logam-mulia-terbaru/ps--INN-70002-00009?ds=INN-70002-00009-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGfPdDX7dO34mCILdvuWyAglsogVVfmUpV8Tbz8/WvDB0/Qd+PE2R+BYcbkg24R21ueL9F9e2M76YsQGLUm9TigHjCITnaWFAGh4FHnHRTkmp2KnAun/YYLvwc268FM3NhdgPplNJNAUta9VyyWoIkFrnsOb8tZQAqmbAnXyKbhHc7ZyewV37tbANuv1Dp8hD/RJXPz1CAjJxvPCtoqfnKcTd9LuqM4Rh3lWXoIhk7cZWq6h6z6qQnR7XaOlE5v9qiO88fyzvy/mZdUpEwHtXWE&cnc=false&pickupPointCode=PP-3139418&pid=INN-70002-00009
         Antam Indonesia X Hartadinata Bullion Protect Birthday Gold 1 gram       ,1067000, stargoldmkb official store , Kota Jakarta Timur ,0,5.0,https://www.blibli.com/p/antam-indonesia-x-hartadinata-bullion-protect-birthday-gold-1-gram/ps--STB-60034-00192?ds=STB-60034-00192-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGumfdxwE60JXf5TN44GUjdV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16mxZHWduh5dHo+y+iw1zTbp64CwJcbzJ8176Gyn0zDbtFwTzPCG+vYUcm9MtEy0fw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00192
"         LM EMAS ANTAM 50 Gram, LOGAM MULIA TERBARU       ",51400000, de yellow official store , Kota Jakarta Utara ,0,4.8,https://www.blibli.com/p/lm-emas-antam-50-gram-logam-mulia-terbaru/ps--INN-70002-00008?ds=INN-70002-00008-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEsiSDMDYjAbCSdi6HH4GITVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPrvSaCm2oGW75vET8E9SMjLt1ce7SlSf7IAJw0W+CA9B+lA4RUCFkufSeBrbuOZ3ccINrBEMxD4LtsmZhevugD1u4/uVjvKFfQTkH5W3xM02z0h0jfgemkXAp7s3l3/DtZHWJ2l6vVUDGMPRV5VPpjl&cnc=false&pickupPointCode=PP-3139418&pid=INN-70002-00008
         Antam Indonesia Emas Kita Born Boy Series 0.5 Gram       ,578000, stargoldmkb official store , Kota Jakarta Timur ,0,4.7,https://www.blibli.com/p/antam-indonesia-emas-kita-born-boy-series-0-5-gram/ps--STB-60034-00134?ds=STB-60034-00134-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZFzpk3Ahhofk5C52HYFHCtN6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00134
         EmasKITAa Wedding Samawa BullionProtect® 1 Gr       ,1042080, hartadinata abadi official store , Kab. Bandung ,0,5.0,https://www.blibli.com/p/emaskitaa-wedding-samawa-bullionprotect-1-gr/ps--ACB-70012-00094?ds=ACB-70012-00094-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZG9yhbANWqDegiismZiiqx6V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3379946&pid=ACB-70012-00094
         EmasKITA Wedding Inter BullionProtect® 1 Gr       ,1042080, hartadinata abadi official store , Kab. Bandung ,0,5.0,https://www.blibli.com/p/emaskita-wedding-inter-bullionprotect-1-gr/ps--ACB-70012-00093?ds=ACB-70012-00093-00001&source=SEARCH&sid=e1c1ac416684a635&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZG9yhbANWqDegiismZiiqx6V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3379946&pid=ACB-70012-00093
