product_name,price,seller,location,number_sold,rating,link
              emas antam sertifikat 1 gram PROMO            ,1190000,                    SHUMA                  ,                  Medan                ,8,1.0,https://www.bukalapak.com/p/logam-mulia/1aptfl-jual-emas-antam-sertifikat-1-gram-promo?from=list-product&pos=23
              emas antam sertifikat 1 gram PROMO JANUARI            ,1099000,                    SHUMA                  ,                  Medan                ,17,5.0,https://www.bukalapak.com/p/logam-mulia/7mrpgv-jual-emas-antam-sertifikat-1-gram-promo-januari?from=list-product&pos=24
              Antam emas 1 Gram Promo 2018            ,1150000,                    SHUMA                  ,                  Medan                ,5,4.0,https://www.bukalapak.com/p/logam-mulia/7utgtf-jual-antam-emas-1-gram-promo-2018?from=list-product&pos=25
              emas antam sertifikat 1 gram            ,1100000,                    SHUMA                  ,                  Medan                ,3,0.0,https://www.bukalapak.com/p/rumah-tangga/dapur/peralatan-masak-lainnya/53nxsz-jual-emas-antam-sertifikat-1-gram?from=list-product&pos=26
              LM Emas antam RM 1 gram - 1 gr - 2021 certieye - asli  murah  terpercaya            ,1135000,                    Utama Fresh                  ,                  Denpasar                ,2,5.0,https://www.bukalapak.com/p/fashion-wanita/perhiasan-aksesoris/4cizv2s-jual-lm-emas-antam-rm-1-gram-1-gr-2021-certieye-asli-murah-terpercaya?from=list-product&pos=27
              [ALEA] ANTAM EMAS 1 GRAM            ,1000000,                    Nessa Kanaya                  ,                  Surabaya                ,0,0.0,https://www.bukalapak.com/p/logam-mulia/emas/4h6vz5s-jual-alea-antam-emas-1-gram?from=list-product&pos=28
              Plastik Pelindung CertiCard Logam Mulia Emas Antam 1 2 3 5 gr gram            ,2500,                    DVi Shop                  ,                  Kab. Bandung                ,1957,5.0,https://www.bukalapak.com/p/fashion-wanita/perhiasan-aksesoris/1yszov5-jual-plastik-pelindung-certicard-logam-mulia-emas-antam-1-2-3-5-gr-gram?from=list-product&pos=29
              emas antam logam mulia 1 gram press            ,1110000,                    ginzshop                  ,                  Kab. Bekasi                ,0,0.0,https://www.bukalapak.com/p/fashion-wanita/perhiasan-aksesoris/3o1msob-jual-emas-antam-logam-mulia-1-gram-press?from=list-product&pos=30
              emas antam 1 gram            ,1190000,                    Unik Store Garskin dan Fashion                  ,                  Depok                ,21,4.7,https://www.bukalapak.com/p/hobi-koleksi/batu-cincin/batu-mulia-permata/266kia-jual-emas-antam-1-gram?from=list-product&pos=31
              LM emas Antam 1 gram            ,1327300,                    Jaya Amanah                  ,                  Bandung                ,11,5.0,https://www.bukalapak.com/p/logam-mulia/emas/4h5xw7d-jual-lm-emas-antam-1-gram?from=list-product&pos=32
              LOGAM MULIA EMAS ANTAM 1 Gram MURAH DAN BERSERTIFIKAT            ,1109900,                    Adamsay Store                  ,                  Sidoarjo                ,65,5.0,https://www.bukalapak.com/p/logam-mulia/m2osk1-jual-logam-mulia-emas-antam-1-gram-murah-dan-bersertifikat?from=list-product&pos=33
              logam mulia emas antam 1 gram sertifikat fine gold 999            ,1090000,                    joseanshop                  ,                  Makassar                ,7,5.0,https://www.bukalapak.com/p/logam-mulia/emas/4excf3p-jual-logam-mulia-emas-antam-1-gram-sertifikat-fine-gold-999?from=list-product&pos=34
