product_name,price,seller,location,number_sold,rating,link
"LM EMAS ANTAM 1 Gram, LOGAM MULIA TERBARU",735000,EmasAntamIndo,Jakarta Pusat,1,0.0,https://www.tokopedia.com/aswar-kol/lm-emas-antam-1-gram-logam-mulia-terbaru?extParam=ivf%3Dfalse%26src%3Dsearch
emas murni / 1 gram non olahan (bukan antam / ubs),855000,Padasuka shoppa,Jakarta Pusat,80,5.0,https://www.tokopedia.com/padasuka/emas-murni-1-gram-non-olahan-bukan-antam-ubs?extParam=ivf%3Dfalse%26src%3Dsearch
Logam Mulia emas Antam 1 gram 1 g 1 gr retro klasik adiknya certy rm,1093000,Wahyu Moro Batik Solo,Surakarta,15,4.8,https://www.tokopedia.com/wahyumorobatik/logam-mulia-emas-antam-1-gram-1-g-1-gr-retro-klasik-adiknya-certy-rm?extParam=ivf%3Dfalse%26src%3Dsearch
LM Imlek Emas Shio Antam 1 gram - Shio Kelinci Year of The Rabbit,1330000,Toko DC Online,Jakarta Barat,40,4.9,https://www.tokopedia.com/tokodconline/lm-imlek-emas-shio-antam-1-gram-shio-kelinci-year-of-the-rabbit?extParam=ivf%3Dfalse%26src%3Dsearch
Emas antam logam mulia 1 gram reinvented cetieye 2020,1059000,Tray Jakarta,Jakarta Timur,21,5.0,https://www.tokopedia.com/divingtray/emas-antam-logam-mulia-1-gram-reinvented-cetieye-2020?extParam=ivf%3Dfalse%26src%3Dsearch
antam logam mulia LM emas certicard certieye 1 gram,1000000,kamania calya,Kab. Banyumas,7,5.0,https://www.tokopedia.com/kamaniacalya/antam-logam-mulia-lm-emas-certicard-certieye-1-gram?extParam=ivf%3Dfalse%26src%3Dsearch
Emas antam 1 gram,690000,chotha,Jakarta Utara,14,5.0,https://www.tokopedia.com/archive-chotha-1630687524/emas-antam-1-gram?extParam=ivf%3Dfalse%26src%3Dsearch
LM Emas Antam 1 gram Happy Wedding Gift Series Custom,1262250,Toko Igunawan,Jakarta Timur,500,5.0,https://www.tokopedia.com/tokoigunawan/lm-emas-antam-1-gram-happy-wedding-gift-series-custom-muslim-1-gram-d7b9?extParam=ivf%3Dfalse%26src%3Dsearch
Logam Mulia LM Emas Antam 1g / 1 gram Certieye,1128000,TOKO EMAS QNO2,Bandung,30,5.0,https://www.tokopedia.com/qno2/logam-mulia-lm-emas-antam-1g-1-gram-certieye?extParam=ivf%3Dfalse%26src%3Dsearch
LM Imlek Emas Antam Indonesia 1 gram - Happy Chinese New Year,1130000,Toko DC Online,Jakarta Barat,6,5.0,https://www.tokopedia.com/tokodconline/lm-imlek-emas-antam-indonesia-1-gram-happy-chinese-new-year?extParam=ivf%3Dfalse%26src%3Dsearch
emas antam 1 gram,1000000,Balqis Berkah,Jakarta Utara,100,5.0,https://www.tokopedia.com/balqis-berkah/emas-antam-1-gram?extParam=ivf%3Dfalse%26src%3Dsearch
"LM EMAS ANTAM 1 Gram, LOGAM MULIA TERBARU",930000,Buliongold,Jakarta Utara,5,0.0,https://www.tokopedia.com/kikuy-1/lm-emas-antam-1-gram-logam-mulia-terbaru?extParam=ivf%3Dfalse%26src%3Dsearch
Micro Gold Antam GIFT SERIES Happy Birthday 0.25 GR #1,330000,Toko Mas Benua Jaya,Tangerang,3,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eRH_HOosyRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_JaopjDUMoFyaUEH_HOHmFircYpq9z2Qfdi6sJfbm-0g9BRQR-j9fBjUst7H_nRHsHaHAUhbm-xQcri6i-0PVYB8cVsPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUsthHsHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHpeRbsHRHA1p6_HdHpyhHsj7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uouVj7_uz-H1B2PfBiQ_BO3_-uq1Y2Z9xouV1O3BPzH7ONHACgucWN_VzZqj7a_9zvuO2039jFHJ7a3_o68BBN_Bzz8jN913BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZS-jzsBDg1PcqMzAZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z926zcoO_92sP7N1__uo8MPE_M2V81Y113BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAHNoiUDUsJNHsribmUa6_jhUB7DUS-BQcufy3NsguYpyfYagZUEHmddopypoAeRopKF6_KNo_Hfbm-FrMBsguYiq3ei6sJpo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEoAUfbsrposHFoAnRHpedHiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdpHpJNo_JfH_yhos1dHpnfHR7?management_type=2&pub_domain=0&page=2&src=search&dv=desktop&keywords=emas+antam+1+gram&t=desktop&pub_id=0&r=https%3A%2F%2Fwww.tokopedia.com%2Ftokomasbenuajaya%2Fmicro-gold-antam-gift-series-happy-birthday-0-25-gr-1%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&pub_unit=0&is_search=1
Logam Mulia 0.5 gram terbaru certieye bs pltterr,695000,TOKO MAS DYNASTY,Jakarta Pusat,70,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1RHAyhopJFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_JaopjDUMoFyaUEHsyFHmFircYpq9z2Qfdi6sJRbm-0g9BRQR-j9fBjUstp6_UaH_nF6_1abm-xQcri6i-0PVYFqI-xrf1ibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QH_rO6mFh6_U7bAJNHsPPbm-X9foxQMz2gcV7guYxgIHi6sJaHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpoA1XH_UpoAefHpeNosrdo_1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_c2ooJYJgpzvzcr7_7zSoJYJgpzvzcP2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1H781OkypCvucDO_Oz0o1Y1qpuvucDO_7o-r7BWo9giQ1NDZ325q1O1z_VvuOg0_S2oPJNIz_uoq_nF3926qjh1QcOqz7O7_jz6Q1NEyp-oqB1F_923q7B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3Jp1MggQj2f3uPZ6cgIPACyH7-5yfOc8B2_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z926zVuO_uz-8jNJ1_-o8BJO_M2soJN1u3BM1_7YUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAHNoiUDUsJNHsribmUa6_jhUB7DUS-BQcufy3NsguYpyfYagZUEHmdNHAnOopedopKFopKOHprObm-FrMBsguYiq3ei6sUfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEoAUNbsnaoAjdo_y7HpKNHsyObm-hP3ua8uYag3hay3N09RosQR-BUstFbsU7H_UhH_rfHAjpH_1F6AeOwe?keywords=emas+antam+1+gram&page=2&pub_domain=0&dv=desktop&is_search=1&t=desktop&pub_id=0&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Ftoko-mas-dynasty%2Flogam-mulia-0-5-gram-terbaru-certieye-bs-pltterr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&ob=23&src=search
"LM Emas Antam 1 gram Shuang Xi Gift Series Custom - Couple Bowing, 1 gram",1262250,Toko Igunawan,Jakarta Timur,30,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_HpoArfoAnhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_JaopjDUMoFyaUEH_UFHmFircYpq9z2Qfdi6sJdbm-xQcri6i-pPcOwqRoBgOYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUsthHsHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHpjabsyN6_eRos1NHsHRHsepbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-81hkypo68MHp_S2sH7NEypo68MHp_S2sq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBouJ1h_OP3q7NE_9z6z71O_3jFHVBE_M2HuchW3jPoPJNJ_MO68MHa_32uHJOEuMW-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJgM_jzoo1NX8AxxH7ND3sod6V1Fujx1uugvujyNzBz0gc-GHBg73uxogOB9o_CgupCS_uomQMoWzSzGH_Jdgjx6Hc-y8AxuHVgUuVu3_Ogc6121qO-iZs-3PVBy_3Pgup1F3urFg7O_eMNsQ1g7ZsJh6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMWd_c2Vo1O1ypu68MoR_jz08JNkgfBHe72E3_UN8u23692qu7gN3_-Sq1Y2Z92oqjOO_OzVH7Ok1_zvuJON_S2Vo1O2Zsjibm-sQIupPcua9fBj9RyaUstpH_eFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HpjfUiFiH_jaoaUDUsUN6_Ji9ZFirI-2yfuwyMBjUsthHsnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6seaomdOop1poAnRosrN6Aepbm-hP3ua8uYag3hay3N09RosQR-BUstFbsn7HsH7HsUR6_jhoAefopHao97?pub_domain=0&ob=23&pub_id=0&keywords=emas+antam+1+gram&r=https%3A%2F%2Fwww.tokopedia.com%2Ftokoigunawan%2Flm-emas-antam-1-gram-shuang-xi-gift-series-custom-couple-bowing-1-gram-f327e%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&page=2&t=desktop&dv=desktop&src=search&is_search=1&management_type=1
"Emas Dinar Public Gold Singapore - 1 Dinar 4,25 gr",4650000,Pamp Suisse Official,Jakarta Utara,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jdHAURH_jpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_JaopjDUMoFyaUEH_HFHmFircYpq9z2Qfdi6sJNbm-0g9BRQR-j9fBjUstpopJNo_yOopnNbm-xQcri6i-0PVYB8cVsPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUsthHsHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHpehbsrdHAHpHAndHAJRH_JDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O139268Bu2_JoGP3Uao32q17jfZ32V8JN1QchqzcoE_VzZqJY1Z9z6z7OE39jFou2W1M2HuVVE3M2sH7NkZ_V6zJ7h3jo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3O7HVKauszgu7dFZ3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32oHJO_oAovzJVE_92CP7YJe9x68judZ3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsep6_yibmUh6_URUiFiHsjNHZ-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXopjF6AHhHsJd6_1RHseFomFirI-2yfuwyMBjUsthHpnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6seaomdpH_1RHpJFopKNHpnRoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdposrNopHp6AUaHsrhH_UNwe?pub_unit=0&pub_domain=0&management_type=2&src=search&page=2&dv=desktop&pub_id=0&keywords=emas+antam+1+gram&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fpampsuisseofficial%2Femas-dinar-public-gold-singapore-1-dinar-4-25-gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&ob=23
"Logam Mulia Emasin Gold kemasan CUSTOM Suka-suka - 0,2",314000,Titania Gold,Jakarta Selatan,40,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rpop17HsyNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_JaopjDUMoFyaUEH_eFHmFircYpq9z2Qfdi6sUFbm-0g9BRQR-j9fBjUstpoA1poAUp6_JFbm-xQcri6i-0PVYB8cVsPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUsthHsHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHpydbsUpHprF6_JpHpyfosKDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1yRB617BpZ37OPM-W_Mh-qMY2_uzVH1Y9uMW68jO7_jPVo1O2HACg8jNk_VzDQu2I_9z6zJNW_S2sHjOku_Co8Bg0Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2y_oZgB2yqcxgHOV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BRZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_92goJhkZ92o8MoR_OzV8jOE3_-6qMP2gBJYvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsep6_yibmUh6_URUiFiHsjNHZ-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6And6_ehopUOHpJOo_rOoZFirI-2yfuwyMBjUsthoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6seaHid7oseh6AURoAKdopUfbm-hP3ua8uYag3hay3N09RosQR-BUstFbsJf6_17HprRosU76_nhoAydwe?src=search&management_type=1&pub_id=0&page=2&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Ftitaniagold%2Flogam-mulia-emasin-gold-kemasan-custom-suka-suka-0-2%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0&keywords=emas+antam+1+gram&is_search=1&t=desktop&dv=desktop&pub_domain=0
Logam Mulia Antam 3 Gram Certieye,3192000,Treasury Official Store,Tangerang Selatan,3,0.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yF6AjdHpKabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_Ja6_nDUMoFyaUEH_eFHmFircYpq9z2Qfdi6sJDUMWB89P5rMzwq3ei6sHNo_r7oAyd6_jDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaomFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpo_rXopyOHAHOo_ed6_jOHZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqBBd_320P7OEZ9B6ucPR_M2zH1O1u3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoepzd_S2-H1B2PfBiQ_BO3_-uq1Y2ZM2vuO20_92cQ1NNH32oucDh_VzzHuB119zvuJ77_9jFHJO9_MxqQ1ja_uzuHVBE13BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZS-jzsBDg1PcqMzAZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z926ucoO_S2gH1OJ__V6uVJ7_Oz0H1O_Zsjibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HpjfUiFiH_jaoaUDUsUN6_Ji9ZFirMuDg9gxQMoB9RosQR-BUstFbsjp6_ydo_naH_eRosnpHAyDUSCaq3oB9f-2gmUEH_eFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUst7HsJXosrNHsj7HsjRoAjfbm-hP3ua8uYag3hay3N09RosQR-BUstFbsUaHsUNopeFH_HOoAnf6AJRwe?src=search&page=3&management_type=1&pub_unit=0&keywords=emas+antam+1+gram&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Ftreasuryid%2Flogam-mulia-antam-3-gram-certieye%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_domain=0&ob=23&is_search=1&dv=desktop&pub_id=0
"Logam mulia emas 24k 0,2 - 1gr edisi happy birthday",240200,emasin,Jakarta Selatan,100,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rO6AepH_Habm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-Mz_zq1cg6o_PxeRuku7PMo3-g_BBEzjYZu_uxQ_eReR--efHRQcVZP_zAq_VNuZOBqMz2ZctO1O1NH7zDup--H3Ydq1PXzA1ObuC71Bgdz_rf1BjWb1Y5rBxOZ_-DPSu1H1W0qcY9gjrhuO2o1_xVo_oSgB-6rJh7P7OW1cosPmUDUSz2Q31i6sJf6_rFH_Ja6_nDUMoFyaUEH_1FHmFircYpq9z2Qfdi6sUDUMWB89P5rMzwq3ei6sehoAKNHAn7HsUDUMVDgaUEUMW79RCtrMVpgZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BD7Hpjf9ZFiQBYsy3Njq3zxPcuwy3zpUsthHseDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHp17bsHRosUaHpJpH_1aoAHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_c2u8JN1z_VouVud_BzVH1O1u9x6uJu2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1H78JOEz9B617BpZ37OPM-W_Mh-qMY2392DQu2J_9xqqMo7392Vo1N_HAC6u71F_Vz08jYJ_9z6zJgk3uPqq1Nkz_V6z77FZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2y_oZgBBXZSgguOUdgjP7HVKpeMYsQ1gE3Bo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jN119uo8MHa_32-8jO1_9x6uJjF_9BG6ZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsep6_yibmUh6_URUiFiHsjNHZ-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXope7HAKaopJao_yao_KhHiFirI-2yfuwyMBjUstho_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6seh6ZdfHp1d6_jNHsHpH_HObm-hP3ua8uYag3hay3N09RosQR-BUstFbsU7HpHFopHhHAHaH_KaoAUfwe?src=search&pub_id=0&keywords=emas+antam+1+gram&page=3&r=https%3A%2F%2Fwww.tokopedia.com%2Femasinid%2Flogam-mulia-emas-24k-0-2-1gr-edisi-happy-birthday-hbd-tumpeng-0-2gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&management_type=2&t=desktop&pub_unit=0&pub_domain=0&dv=desktop&is_search=1
