product_name,price,seller,location,number_sold,rating,link
"BliGold Antam Logam Mulia [0,5 g] CertiCard - BARU",610000, bligold official store , Kota Jakarta Timur ,113,5.0,https://www.blibli.com/p/bligold-antam-logam-mulia-0-5-g-certicard-baru/ps--BLD-60049-00110?ds=BLD-60049-00110-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1nMnfVe5TlfMpmPs5ntRiOk+93ZWy8y1RUiJX8MuMtyqVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPrvSaCm2oGW75vET8E9SMjLt1ce7SlSf7IAJw0W+CA9B+lA4RUCFkufSeBrbuOZ3ccINrBEMxD4LtsmZhevugD1u4/uVjvKFfQTkH5W3xM02wyKP/jGTAGNsd2cidGu75o=&cnc=false&pickupPointCode=PP-3214695&pid=BLD-60049-00110
"BANDUNG - BliGold Antam Logam Mulia [0,5 g] CertiCard 2023",610000, bligold official store , Kota Bandung ,50,5.0,https://www.blibli.com/p/bandung-bligold-antam-logam-mulia-0-5-g-certicard-2023/ps--BLD-60049-00102?ds=BLD-60049-00102-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1ncGNnin2wus1tH0B/O8lycYzJ1xizOQX+gDBSQuRmpwV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3214695&pid=BLD-60049-00102
LOGAM MULIA MICRO GOLD ANTAM HARTADINATA 0.1 GRAM BIRTHDAY GOLD SERIES,142900, stargoldmkb official store , Kota Jakarta Timur ,32,5.0,https://www.blibli.com/p/logam-mulia-micro-gold-antam-hartadinata-0-1-gram-birthday-gold-series/ps--STB-60034-00083?ds=STB-60034-00083-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1kVxGl3IiYouzHiF7wGFgo58lkgumrplcFWSe+j/zUjHV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16mxZHWduh5dHo+y+iw1zTbp64CwJcbzJ8176Gyn0zDbtFwTzPCG+vYUcm9MtEy0fw==&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00083
Antam Indonesia Emas Kita Thank You Series 1 gram,1053000, stargoldmkb official store , Kota Jakarta Timur ,24,4.7,https://www.blibli.com/p/antam-indonesia-emas-kita-thank-you-series-1-gram/ps--STB-60034-00129?ds=STB-60034-00129-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1iYI2BDHujiFy09q4/uHexVdMuZuLuLEevW+lJQmeOmuVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPrvSaCm2oGW75vET8E9SMjLt1ce7SlSf7IAJw0W+CA9B+lA4RUCFkufSeBrbuOZ3ccINrBEMxD4LtsmZhevugD1u4/uVjvKFfQTkH5W3xM02z0h0jfgemkXAp7s3l3/DtZHWJ2l6vVUDGMPRV5VPpjl&cnc=false&pickupPointCode=PP-3114321&pid=STB-60034-00129
Surabaya - Antam LM Vacum Press 10 g,10401700, stargoldmkb official store , Kota Surabaya ,377,4.9,https://www.blibli.com/p/surabaya-antam-lm-vacum-press-10-g/ps--STB-60034-00058?ds=STB-60034-00058-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1jo5iUofBtA2ORlE4Tlqcg1rqhNR7jaUnWA4sfSswvyyssFoHe0ux6oJFT/XRXpCLib/SBy6IB1M3IaqMuoteMxUHRnX0XlLc4mbrFU85AX5uwU8CHZPPj+WC4axMhQ3Xpp1dxJur/tJaCG+yveKP76XzLmL0WqgxSWj5XD6vdVl3BXnXHUbtgmEgjAqnzoKVV8AEfTK5nOW90T8eY0wnTdL++JP2IBMdzetoSwva2+SXhxlzPn3BBsOTz5STNOGtgIAKTxnPNgmiGWwWiM9i68/RD55r8MN6K/oKaplDyYP&cnc=false&pickupPointCode=PP-3478933&pid=STB-60034-00058
"LM EMAS ANTAM 100 Gram, LOGAM MULIA TERBARU",102700000, de yellow official store , Kota Jakarta Utara ,0,5.0,https://www.blibli.com/p/lm-emas-antam-100-gram-logam-mulia-terbaru/ps--INN-70002-00009?ds=INN-70002-00009-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGfPdDX7dO34mCILdvuWyAglsogVVfmUpV8Tbz8/WvDB0/Qd+PE2R+BYcbkg24R21ueL9F9e2M76YsQGLUm9TigHjCITnaWFAGh4FHnHRTkmp2KnAun/YYLvwc268FM3NhdgPplNJNAUta9VyyWoIkFrnsOb8tZQAqmbAnXyKbhHc7ZyewV37tbANuv1Dp8hD/RJXPz1CAjJxvPCtoqfnKcTd9LuqM4Rh3lWXoIhk7cZWq6h6z6qQnR7XaOlE5v9qiO88fyzvy/mZdUpEwHtXWE&cnc=false&pickupPointCode=PP-3139418&pid=INN-70002-00009
"Paket Bundling Antam 0,5 gram, Voucher Rp 20k",645000, lakuemas official store , Kota Jakarta Pusat ,0,5.0,https://www.blibli.com/p/paket-bundling-antam-0-5-gram-voucher-rp-20k/ps--LAS-60087-00160?ds=LAS-60087-00160-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEOYn8EWDUpmHnhdbnoRekh6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPgvAK9IW5qjb52TuZLSrircVgHzVqYYQ2eEFLUhCaQ/2752QEKrR4Ic7ZV67COB7HkkvYASEOB/nxaoRkq27DTdXQ5XJHPElbWG9I6DNsYBQgXLbd3zJjDiZZ7Dpiwt6384q6VBV00TSMvh5kbZwrs+u&cnc=false&pickupPointCode=PP-3080405&pid=LAS-60087-00160
"LM EMAS ANTAM 50 Gram, LOGAM MULIA TERBARU",51400000, de yellow official store , Kota Jakarta Utara ,0,4.8,https://www.blibli.com/p/lm-emas-antam-50-gram-logam-mulia-terbaru/ps--INN-70002-00008?ds=INN-70002-00008-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZEsiSDMDYjAbCSdi6HH4GITVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPrvSaCm2oGW75vET8E9SMjLt1ce7SlSf7IAJw0W+CA9B+lA4RUCFkufSeBrbuOZ3ccINrBEMxD4LtsmZhevugD1u4/uVjvKFfQTkH5W3xM02z0h0jfgemkXAp7s3l3/DtZHWJ2l6vVUDGMPRV5VPpjl&cnc=false&pickupPointCode=PP-3139418&pid=INN-70002-00008
EmasKITA Birthday Bullionprotect 1 Gr,1043136, hartadinata abadi official store , Kab. Bandung ,0,5.0,https://www.blibli.com/p/emaskita-birthday-bullionprotect-1-gr/ps--ACB-70012-00077?ds=ACB-70012-00077-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbFdmz8zAnxBZeFWv7U5A6V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16mxZHWduh5dHo+y+iw1zTbp64CwJcbzJ8176Gyn0zDbtFwTzPCG+vYUcm9MtEy0fw==&cnc=false&pickupPointCode=PP-3379946&pid=ACB-70012-00077
EmasKITA Wedding Inter BullionProtect® 1 Gr,1043136, hartadinata abadi official store , Kab. Bandung ,0,5.0,https://www.blibli.com/p/emaskita-wedding-inter-bullionprotect-1-gr/ps--ACB-70012-00093?ds=ACB-70012-00093-00001&source=SEARCH&sid=dd088ef6773c8889&metaData=Sa0jw+XIAzQDKlCuUgCF1uxy0R6u3E0q00PoslzqIZGbFdmz8zAnxBZeFWv7U5A6V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYN/iN52KGPbPvqveqJOhVYnS9XiRvcc8Gfruwfk0kNK16P347vRkAcz+SqB8TCj7V5eHGXM+fcEGw5PPlJM04a2AgApPGc82CaIZbBaIz2Lr1565h1Necb85xG3w70janX2TeETumckatdkLB2bGJ7r&cnc=false&pickupPointCode=PP-3379946&pid=ACB-70012-00093
