product_name,price,seller,location,number_sold,rating,link
LOGAM MULIA EMAS ANTAM 0 5 GRAM MURAH DAN BERSERTIFIKAT,609999,Adamsay23,Kab. Sidoarjo,250,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsyho_jfHs1DUMVj9RzNrc1i6sJDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUS231fOhQcBkqSChgjhi8VURHcYgHIg73uujqB2huBgGoVxczjWOuM-kz9Vo3JxfQJYpZJYSPJPeu9r73Sg2b1YeyuoErBViucVSe9zZyjuwzMuDrB-wq7VNy147QSKWr7xe3MzS3jupu3gxusPcz9HfouxS_3OGHsVZH1hH_j1NUiFiPcBWgZUEH_yNosj7HsHf6mFiyRCsUsthHA1Fbm-FQRo2PcB5QiUEHZFiqfuNPfYagVY2gmUEH_yhHsjao_nfomFiy3hSUstiqRzwg9xxyReibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QoAHNoB7DUMNwyfVXgcBjy9zB9fVjraUEH_UFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sHpoid7o_n76AKh6_Ud6AepomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_uzz8JYJypV-q9P2yM7NPujau3Bvq12k392u8V29u_Vv1pCd3uzcQJh11MBg8BV7_7Pg8B22H32vzcWE_M2z8BB13_VgucW2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12agJyNQcuIzM2je7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_92gP1NJu9P6zcr7_uz081YJgpCo8BV2gBJYvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsep6_yibmUh6_URUiFiHsjNHZ-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6_1No_HpHpnOoseOos1RHZFirI-2yfuwyMBjUsthHA1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sHdHmdpoAJ7opyfoAe7HsyhoaFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdhosnNHAyFopyRopHNoAHRHS7?page=4&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fadamsay23%2Flogam-mulia-emas-antam-0-5-gram-murah-dan-bersertifikat%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&pub_domain=0&keywords=emas+antam+1+gram&ob=23&src=search&pub_unit=0&dv=desktop&management_type=2&pub_id=0
ANTAM INDONESIA VAC REDMARK 0.5GR 0.5 GR,583300,RVL Gold,Jakarta Timur,50,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1FH_y7osKNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_HFHmFircYpq9z2Qfdi6sUDUMWB89P5rMzwq3ei6sHd6_jdHprhH_1DUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpoAKXHpn7H_nh6AKposJa6_HDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O139268Bu2_JoGP3Uao32q17jfZ3O6qjN1zMhquV1O_VzcqJO9u9z6z72k_jHFoV2k_MOHu777_OzoHjNJ_Mx6qBgt_Oo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3O7HVKauszgu7dFZ3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32oHJYAoI2ozVVd_1zVoJYJ__-ouJjO_9BG6ZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsep6_yibmUh6_URUiFiHsjNHZ-Pbm-ag3hBPMVXyfuwrfo5rM1i6snX6_J7osJa6_yNos1aHprFoiFirI-2yfuwyMBjUsthHpnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sHR6ZdhoArFHsyhH_HRHsKRbm-hP3ua8uYag3hay3N09RosQR-BUstFbsnOHsJFHpeaHsH7oA17osyfo97?ob=23&src=search&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Frvl%2Fantam-indonesia-vac-redmark-0-5gr-0-5-gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&dv=desktop&pub_id=0&page=4&t=desktop&keywords=emas+antam+1+gram&management_type=2&pub_domain=0&pub_unit=0
LOGAM MULIA ANTAM 3 gram LM 999.9 TERANG JAYA,3225000,Terang Jaya Emas,Tangerang,29,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1Oop1No_JObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_JFHmFircYpq9z2Qfdi6sHDUMWB89P5rMzwq3ei6sHRosUfosHfo_UDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHpyXo_HaHAJaoAeaoAehHiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_uzzHjOku3BHe72OysUOqB2_Z_g-Q1Nk_BzcQV21u_uHuJgt_uPuPJNIZM26epn73M26Q1h9__zvuJ7a_jz6qJNkuMxv17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9eF3A-3oVB9_sC-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoe7BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjOE_Mj7H1OEZ9PouJjF_jz-HJNJz9B-QsnYUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAHNoiUDUsJNHsribmUa6_jhUB7DUS-BQcufy3NsguYpyfYagZUEHmdNo_HdoAyNo_yf6_nRHsndbm-FrMBsguYiq3ei6sJhHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHprRbsrNHAeaosjF6_JOHpJObm-hP3ua8uYag3hay3N09RosQR-BUstFbsJ7HAJNop1fH_K7oAU7o_HRwe?r=https%3A%2F%2Fwww.tokopedia.com%2Fterangjayaemas%2Flogam-mulia-antam-3-gram-lm-999-9-terang-jaya%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=4&management_type=2&dv=desktop&src=search&pub_unit=0&pub_domain=0&is_search=1&keywords=emas+antam+1+gram&ob=23&t=desktop&pub_id=0
Emas Antam 3 Gram Certicard Reinvented Certieye Logam Mulia LM Antam,3189000,RVL Gold,Jakarta Timur,26,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_Hf6_n7Hpnabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_UOHmFircYpq9z2Qfdi6seDUMWB89P5rMzwq3ei6sUNopUd6AJNoAjDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpoAeXHpKa6AUO6_edo_edoAHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1u_uo8MHhZ3BRq3-W69ugHBu2_fBGqBBEu9xquO1h_OHF8VB1zMhHuV-2392zPJYI392qq_Vk_7z08jNk192guVjh3uz0q1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNJ19uo8MPN_7z-H1Y11_z6uVJ7_jzoq3gzv_7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HpjfUiFiH_jaoaUDUsUN6_Ji9ZFirMuDg9gxQMoB9RosQR-BUstFbsjp6_JO6_jNosjaHAKNopJDUSCaq3oB9f-2gmUEH_UOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstpopeXHsyFHsjhoprpo_yObm-hP3ua8uYag3hay3N09RosQR-BUstFbsnOHp1hHpnN6_KFo_URoAKOwe?pub_domain=0&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Frvl%2Femas-antam-3-gram-certicard-reinvented-certieye-logam-mulia-lm-antam%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=2&t=desktop&is_search=1&src=search&page=4&keywords=emas+antam+1+gram&pub_id=0&pub_unit=0&ob=23
Emas Vision 1 gr,1250000,Pamp Suisse Official,Jakarta Utara,0,0.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jOHAKdHsJRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_eFHmFircYpq9z2Qfdi6s1DUMWB89P5rMzwq3ei6sehoAJd6AUdoseDUMVDgaUEUMW79f-aQfVjUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHpjXosjposJO6_edo_edomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_uz-81NJqpuvucDO_Oz0o1Y1qpuvucP2_JoGP3Uao32q17jfZ3O6qjN1zMhquV1O_VzcqJO9u9z6z72k_jHFoV2k_MOHu777_OzoHjNJ_Mx6qBgt_Oo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3O7HVKaZSBiHjg0Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32o8jY_oA-vuJ7a_uzuo1NJgpV6zcrFZ3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsep6_yibmUh6_URUiFiHsjNHZ-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXopHpo_HNo_rOosr7osU7HZFirI-2yfuwyMBjUsthoAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sHRHadOo_Jh6_jpo_jaHsHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHArNHpeh6AKdHsUOo_1aHR7?dv=desktop&is_search=1&t=desktop&keywords=emas+antam+1+gram&ob=23&page=4&management_type=2&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fpampsuisseofficial%2Femas-vision-1-gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&pub_domain=0&src=search
emas antam 1 gram,1090000,Heddon_mania,Palembang,0,0.0,https://www.tokopedia.com/heddonmania/emas-antam-1-gram?extParam=ivf%3Dfalse%26src%3Dsearch
1 GRAM CERTICARD EMAS ANTAM LOGAM MULIA,1125000,EMAS ANTAM PITENX,Jakarta Timur,100,5.0,https://www.tokopedia.com/emaspitenx/1-gram-certicard-emas-antam-logam-mulia?extParam=ivf%3Dfalse%26src%3Dsearch
Emas antam logam mulia 1gr certi eye,1110000,ROEMAH SPREI_SOUVENIR,Tangerang,3,5.0,https://www.tokopedia.com/rumahspreiqonita/emas-antam-logam-mulia-1gr-certi-eye?extParam=ivf%3Dfalse%26src%3Dsearch
Logam Mulia Emas Antam Retro / Klasik 1 gram Berdiri / Portrait LM,1029950,Dover Fine Gold,Surabaya,40,5.0,https://www.tokopedia.com/doverfinegold/logam-mulia-emas-antam-retro-klasik-1-gram-berdiri-portrait-lm?extParam=ivf%3Dfalse%26src%3Dsearch
EMAS ANTAM LM 1 GR READY STOCK,699000,AWGOLD,Kab. Tangerang,90,5.0,https://www.tokopedia.com/aw1110/emas-antam-lm-1-gr-ready-stock?extParam=ivf%3Dfalse%26src%3Dsearch
logam mulia emas antam 1 gram,1090000,Dinar barakah,Bekasi,100,5.0,https://www.tokopedia.com/dinarbarakah/logam-mulia-emas-antam-1-gram?extParam=ivf%3Dfalse%26src%3Dsearch
Emas antam 1 gram,1000000,TOKO SIJUN,Jakarta Barat,60,5.0,https://www.tokopedia.com/archive-tokosijun/emas-antam-1-gram?extParam=ivf%3Dfalse%26src%3Dsearch
Emas ANTAM Logam Mulia 1 Gram 24K Gold Bar Gold Fine Gold,1171000,Hakabe Gold Jewelery,Yogyakarta,2,5.0,https://www.tokopedia.com/hakabegold/emas-antam-logam-mulia-1-gram-24k-gold-bar-gold-fine-gold?extParam=ivf%3Dfalse%26src%3Dsearch
LM EMAS ANTAM X HARTADINATA 0.1 Gr 0.1 Gram 0 1 gram MICRO GOLD,256000,umarhali shop,Jakarta Pusat,0,0.0,https://www.tokopedia.com/umarhali/lm-emas-antam-x-hartadinata-0-1-gr-0-1-gram-0-1-gram-micro-gold?extParam=ivf%3Dfalse%26src%3Dsearch
LM Emas Antam 1 gram With Love Gift Series,1347250,Toko Igunawan,Jakarta Timur,40,5.0,https://www.tokopedia.com/tokoigunawan/lm-emas-antam-1-gram-with-love-gift-series?extParam=ivf%3Dfalse%26src%3Dsearch
"Logam mukua emas 24k 0,025gr - 0,1gr love series - I love you Bear, 0,025gr",38900,emasin,Jakarta Selatan,40,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rO6AepH_URbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_HOHmFircYpq9z2Qfdi6syDUMWB89P5rMzwq3ei6sHRHsKho_HO6AeDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpoAUXopK7oAKN6_KFHAH76_1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O13_zouJjhZ3BRq3-W69ugHBu2_fBGqBBEu9xquO1h_OHF8VB1zMhHuV-2392zPJYI392qq_Vk_7z08jNk192guVjh3uz0q1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNJZ9u68MrF_jzSo1Y1gRPozJ7F_Ozuq3gzv_7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HpjfUiFiH_jaoaUDUsUN6_Ji9ZFirMuDg9gxQMoB9RosQR-BUstFbsrR6Arhosrdop1NHpKhH_KDUSCaq3oB9f-2gmUEH_HOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstpopnXHs1RopjfopeO6_1N6mFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdFoA1a6_eNHsHpHAyFHpjRoS7?dv=desktop&src=search&pub_unit=0&page=4&r=https%3A%2F%2Fwww.tokopedia.com%2Femasinid%2Flogam-mukua-emas-24k-0-025gr-0-1gr-love-series-i-love-you-bear-0-025gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&management_type=2&pub_domain=0&keywords=emas+antam+1+gram&t=desktop&ob=23&pub_id=0
Emas Valcambi Suisse 1 gr,2300000,Pamp Suisse Official,Jakarta Utara,1,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_ypHpypHsyNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_HOHmFircYpq9z2Qfdi6srDUMWB89P5rMzwq3ei6sHN6_eO6Ajp6AeDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHp1X6_UdHAjFo_eFHse7HaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjVO_uzgoJO1Z_V-q9P2yM7NPujau3Bvq12k392u8V29u_Vv1pCd3uzcQJh11MBg8BV7_7Pg8B22H32vzcWE_M2z8BB13_VgucW2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12agJyNQcuIzM2je7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_92uP1Y1Z_zozcWR_BzzP7Ok1_Co81tNUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAHNoiUDUsJNHsribmUa6_jhUB7DUS-BQcufy3NsguYpyfYagZUEHmdRo_UdH_jaHprd6_yaHsjdbm-FrMBsguYiq3ei6sJpo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEHprpbsn7o_ndo_npoArpHsURbm-hP3ua8uYag3hay3N09RosQR-BUstFbsJFo_jdH_rdoArpH_H7oA1dwe?t=desktop&src=search&is_search=1&keywords=emas+antam+1+gram&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fpampsuisseofficial%2Femas-valcambi-suisse-1-gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_domain=0&page=4&ob=23&management_type=2&dv=desktop&pub_id=0
"logam mulai emas 24k emasin 0,025 - 1gr imlek series - lunar 2023, 0,025gr",38900,emasin,Jakarta Selatan,250,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rfoArFHsUhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-EuBoWr3h2qM2Fr3gHySxZopC53_CfPVBugc2qrug3ZszyzjgbPugiqjuh_uxUPMhvr7xvgRzI1VuRoV2fqZOv1cV_8S-zyBzxg7V71M-V97gBQI-Z9fWC83VvocNdb9oU1V2jgO2VrOuMyuyRzjuposuyg7OWZsUh1sVH_JNV6ZUDUSz2Q31i6sJf6_yNoAUposKDUMoFyaUEH_JOHmFircYpq9z2Qfdi6sKDUMWB89P5rMzwq3ei6seF6_jRosURHAKDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pep6_gPbm-X9foxQMz2gcV7guYxgIHi6sJaHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstpHpyXHAjfosrOosja6AK7HpHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BN_Bo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7hkz_VozVBN_Bo-r7BWo9giQ1NDZ325quja__VouOgD_Bz0PJO9z9xq1pnF33OoHJh1qcOoHBB7392So1OE3_CoHj1a_BPVo1B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3Jp1Mgq3cxt3_ozq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OE__-HqjJO_M2gH7N13_uoqMr7_jzo8jBXHA7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HpjfUiFiH_jaoaUDUsUN6_Ji9ZFirMuDg9gxQMoB9RosQR-BUstFbsrRo_yOHAJOopHpoAnF6AJDUSCaq3oB9f-2gmUEH_JOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstposjXoArdHpHf6AUaHsHOHseDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAjdosepHsnNH_ja6_nOopoY?management_type=2&pub_unit=0&pub_id=0&pub_domain=0&dv=desktop&is_search=1&keywords=emas+antam+1+gram&page=4&t=desktop&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Femasinid%2Flogam-mulai-emas-24k-emasin-0-025-1gr-imlek-series-lunar-2023-0-025gr%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23
